CoreID, Sample,Section,Al-KaChi2,Al-KaArea,Al-KaAreaStd,Si-KaChi2,Si-KaArea,Si-KaAreaStd,P-KaChi2,P-KaArea,P-KaAreaStd,S-KaChi2,S-KaArea,S-KaAreaStd,Cl-KaChi2,Cl-KaArea,Cl-KaAreaStd,Ar-KaChi2,Ar-KaArea,Ar-KaAreaStd,K-KaChi2,K-KaArea,K-KaAreaStd,Ca-KaChi2,Ca-KaArea,Ca-KaAreaStd,Ti-KaChi2,Ti-KaArea,Ti-KaAreaStd,V-KaChi2,V-KaArea,V-KaAreaStd,Cr-KaChi2,Cr-KaArea,Cr-KaAreaStd,Mn-KaChi2,Mn-KaArea,Mn-KaAreaStd,Fe-KaChi2,Fe-KaArea,Fe-KaAreaStd,Rh-La-IncChi2,Rh-La-IncArea,Rh-La-IncAreaStd,Rh-La-CohChi2,Rh-La-CohArea,Rh-La-CohAreaStd,Ni-KaChi2,Ni-KaArea,Ni-KaAreaStd,Cu-KaChi2,Cu-KaArea,Cu-KaAreaStd,Zn-KaChi2,Zn-KaArea,Zn-KaAreaStd,Ga-KaChi2,Ga-KaArea,Ga-KaAreaStd,As-KbChi2,As-KbArea,As-KbAreaStd,Se-KaChi2,Se-KaArea,Se-KaAreaStd,Br-KaChi2,Br-KaArea,Br-KaAreaStd,Rb-KaChi2,Rb-KaArea,Rb-KaAreaStd,Sr-KaChi2,Sr-KaArea,Sr-KaAreaStd,Y-KaChi2,Y-KaArea,Y-KaAreaStd,Zr-KaChi2,Zr-KaArea,Zr-KaAreaStd,Nb-KaChi2,Nb-KaArea,Nb-KaAreaStd,Mo-KaChi2,Mo-KaArea,Mo-KaAreaStd,Rh-Ka-CohChi2,Rh-Ka-CohArea,Rh-Ka-CohAreaStd,Rh-Ka-IncChi2,Rh-Ka-IncArea,Rh-Ka-IncAreaStd,Au-LaChi2,Au-LaArea,Au-LaAreaStd,Pb-LaChi2,Pb-LaArea,Pb-LaAreaStd
 PANISSOS_BIS_a,1940,3,1.2,2579,85,8,72233,281,1.8,-287,84,2.4,302,97,0.5,2201,288,4.1,-6082,421,6.2,17037,206,5.9,351502,808,0.8,4570,134,0.3,481,128,1.1,575,148,0.2,793,142,6.1,47437,277,0,-5762,1,2.1,42799,400,1.5,547,41,0.6,138,27,0.6,576,36,0.7,228,30,0.6,250,82,0.3,62,28,0.9,131,31,1.5,4555,86,0.7,24775,173,0.8,1290,103,1,6666,162,0.4,669,164,0.6,416,207,1.4,42350,397,0.9,74406,585,0.9,184,24,0.7,300,30
 PANISSOS_BIS_a,1950,3,0.8,2518,86,7.7,70519,278,1.9,-243,84,2.1,325,96,1.2,2775,285,3.7,-5296,416,5.4,17706,208,6,357063,821,0.9,4076,133,0.7,306,128,1.8,733,147,0.8,1073,144,7.2,41956,265,0,-3539,1,2.1,39997,392,1.9,618,39,0.5,158,28,0.7,534,34,0.8,220,28,0.5,361,101,0.8,50,29,0.4,186,31,0.7,4573,87,1.2,24259,174,0.7,1355,104,0.8,6370,164,0.6,657,164,0.4,476,208,0.9,41910,418,0.9,73451,657,1.5,269,28,0.6,256,43
 PANISSOS_BIS_a,1960,3,1.5,2311,84,6.9,63811,265,1.5,-330,84,2.3,108,96,0.9,2443,286,3.4,-4403,420,5,14715,199,6,365172,826,1.2,4379,131,0.5,359,126,0.9,620,141,0.8,1155,140,6.8,46300,271,0,-3885,1,1.4,40303,394,1.3,615,40,0.7,147,28,1.3,505,36,1,159,29,0.6,343,105,0.4,34,31,0.5,155,32,0.7,4241,85,0.8,25512,178,0.8,1541,103,0.7,7729,167,0.7,715,163,0.3,693,205,1.1,41173,413,1.2,71778,645,0.7,211,28,0.6,309,40
 PANISSOS_BIS_a,1970,3,0.7,2473,85,6.9,69264,275,2,-125,84,1.6,263,94,1,2805,284,4,-5471,416,5.3,16904,204,4.5,360102,821,0.3,4083,133,1.3,469,127,2,601,143,0.4,815,140,7.6,42851,265,0,-3647,1,2,40117,392,1.8,529,38,0.7,143,27,0.5,523,35,0.6,171,29,0,142,1,0.6,35,28,0.9,185,31,1.1,4268,86,0.7,25647,179,0.5,1425,103,0.4,7988,170,0.5,581,164,0.5,649,207,1.1,42221,416,1.1,73844,652,0.5,236,28,0.6,351,28
 PANISSOS_BIS_a,1980,3,1,2141,82,6.7,62278,263,2.1,-321,84,1.5,370,99,1.1,2509,298,3.8,-5093,437,5.1,17133,211,3.7,370578,838,0.9,4557,134,0.5,326,129,1.3,488,145,1.1,924,146,5.7,43889,271,0,-3996,1,1.8,43534,410,1.2,604,40,0.5,177,29,0.8,519,35,0.5,148,29,0.7,811,120,0.5,-4,26,0.5,139,31,0.7,4629,86,1.2,26690,177,0.4,1311,103,1,7853,167,1,868,164,0.5,554,205,1.6,42897,397,0.9,74482,564,1.1,154,24,0.5,384,28
 PANISSOS_BIS_a,1990,3,0.6,2089,83,7,60849,261,2.2,-374,89,3.2,46,99,1.3,2839,297,4.7,-5169,435,7.7,14969,206,5.3,395676,870,0.4,4196,137,0.7,365,131,1.2,393,145,0.4,662,145,5.9,42654,268,0,-4482,1,1.6,43283,408,1.4,619,40,0.7,179,28,1.4,517,35,0.9,210,28,0.4,29,41,0.4,11,29,0.6,154,32,0.9,4418,86,0.7,27511,185,0.5,1377,104,0.6,7544,170,0.4,606,166,0.3,449,209,1,44076,423,0.9,75471,662,0.9,265,29,0.6,364,34
 PANISSOS_BIS_a,2000,3,0.6,2226,84,7.9,63752,266,3.2,-144,88,3.5,115,99,1,2910,299,3.1,-6435,435,5.5,17717,213,5.6,396938,868,0.5,4068,135,0.7,239,129,0.9,566,146,0.5,737,147,5.5,46969,278,0,-4409,1,1.8,44000,412,2,534,40,0.6,102,28,0.7,522,35,0.3,151,29,0.5,440,92,0.3,-4,29,0.5,186,33,0.6,4630,88,0.8,28107,184,0.5,1254,104,1.3,7868,169,0.3,781,167,0.7,452,210,1.1,45023,406,0.8,76468,596,1,193,25,0.5,279,30
 PANISSOS_BIS_a,2010,3,0.7,2156,83,7.4,60371,259,2.4,-345,86,2.8,288,99,1,2992,308,6,-6362,438,6.5,15306,206,4.3,387263,856,0.5,4368,141,0.8,427,134,0.9,561,149,0.4,776,148,7.3,49350,284,0,-5990,1,2.3,46703,423,2.3,610,41,0.8,131,28,1.1,473,36,1.2,92,30,0.6,324,104,0.3,50,30,0.7,173,33,0.9,4713,89,0.9,27166,185,1.3,1284,106,1.2,7771,173,0.4,601,169,0.5,424,213,1.1,45834,432,1.3,79236,673,0.8,197,29,0.7,231,48
 PANISSOS_BIS_a,2020,3,1.1,2137,84,6.6,69975,278,1.8,-386,86,2,195,98,0.7,2370,288,4.6,-5092,429,6.4,15913,206,5,377782,842,0.3,4169,135,0.5,326,130,1.5,721,147,0.3,1201,146,5.2,45187,272,0,-6006,1,1.8,41382,398,1.5,574,40,1.1,186,28,0.8,510,36,0.7,170,30,0.5,-90,83,0.6,98,29,1.3,113,31,0.8,4566,88,0.6,26642,183,0.8,1343,105,0.7,7171,169,0.7,487,167,0.4,756,210,1.5,45256,428,1.1,76762,664,1,181,28,0.5,370,47
 PANISSOS_BIS_a,2030,3,1.3,2330,87,7.6,69025,276,3.7,-346,85,4.6,74,98,0.8,3172,303,4.5,-6249,421,5.4,16204,204,4.9,369082,828,1,4821,137,0.5,277,129,1,430,147,1,928,145,5.9,50693,284,0,-4667,1,2.3,47871,418,1.6,647,40,0.7,149,28,0.8,559,36,0.5,193,30,0.6,524,101,0.4,79,28,0.4,114,32,0.7,4519,87,0.6,25321,178,0.7,1128,102,1.3,6501,163,0.7,677,161,0.4,425,207,0.8,42017,416,0.9,73210,649,1.1,202,28,0.5,183,48
