CoreID,Sample,Red,Green,Blue,l,a,b
ENCANYISSADA1a,744.466,99,86,75,65.418,2.601,7.304
ENCANYISSADA1a,744.536,97,85,73,65.051,1.961,7.857
ENCANYISSADA1a,744.606,96,83,70,64.477,2.153,8.69
ENCANYISSADA1a,744.676,92,77,64,62.657,3.127,9.372
ENCANYISSADA1a,744.746,90,75,64,61.999,3.717,8.251
ENCANYISSADA1a,744.816,98,83,70,64.588,2.981,8.881
ENCANYISSADA1a,744.887,109,91,75,67.174,3.261,10.3
ENCANYISSADA1a,744.957,113,96,76,68.56,1.856,12.08
ENCANYISSADA1a,745.027,109,91,70,67.158,2.073,13.261
ENCANYISSADA1a,745.097,102,86,66,65.551,1.586,13.016
ENCANYISSADA1a,745.167,97,82,65,64.259,1.984,11.455
ENCANYISSADA1a,745.237,94,78,62,63.033,2.743,11.325
ENCANYISSADA1a,745.307,97,81,66,64.004,2.934,10.382
ENCANYISSADA1a,745.377,105,86,68,65.719,3.29,12.047
ENCANYISSADA1a,745.447,106,89,70,66.517,2.191,12.169
ENCANYISSADA1a,745.517,97,80,64,63.737,3.12,11.214
ENCANYISSADA1a,745.587,99,80,65,63.854,4.211,10.769
ENCANYISSADA1a,745.657,108,89,73,66.632,3.698,10.558
ENCANYISSADA1a,745.727,110,92,77,67.471,3.473,9.648
ENCANYISSADA1a,745.797,106,89,75,66.533,3.396,9.208
ENCANYISSADA1a,745.867,103,87,74,65.879,3.292,8.68
ENCANYISSADA1a,745.937,98,83,71,64.591,3.233,8.278
ENCANYISSADA1a,746.007,101,87,73,65.769,2.246,9.082
ENCANYISSADA1a,746.077,96,83,71,64.481,2.407,8.087
ENCANYISSADA1a,746.147,95,83,71,64.425,1.991,7.991
ENCANYISSADA1a,746.217,92,80,67,63.464,1.778,8.824
ENCANYISSADA1a,746.287,93,80,67,63.521,2.205,8.923
ENCANYISSADA1a,746.358,97,83,68,64.526,2.061,10.009
ENCANYISSADA1a,746.428,101,85,69,65.256,2.596,10.635
ENCANYISSADA1a,746.498,103,86,69,65.615,2.733,11.247
ENCANYISSADA1a,746.568,108,91,73,67.115,2.398,11.379
ENCANYISSADA1a,746.638,114,98,77,69.075,1.229,12.378
ENCANYISSADA1a,746.708,116,99,78,69.405,1.593,12.37
ENCANYISSADA1a,746.778,117,97,75,68.988,2.509,13.393
ENCANYISSADA1a,746.848,116,96,75,68.708,2.755,12.916
ENCANYISSADA1a,746.918,114,94,73,68.135,2.792,13.119
ENCANYISSADA1a,746.988,114,94,73,68.135,2.792,13.119
ENCANYISSADA1a,747.058,110,91,70,67.21,2.463,13.35
ENCANYISSADA1a,747.128,103,85,65,65.351,2.414,13.318
ENCANYISSADA1a,747.198,110,90,69,66.966,2.87,13.551
ENCANYISSADA1a,747.268,123,103,81,70.65,2.415,12.809
ENCANYISSADA1a,747.338,129,111,89,72.681,1.615,11.965
ENCANYISSADA1a,747.408,125,108,87,71.852,1.506,11.602
ENCANYISSADA1a,747.478,115,99,81,69.365,1.902,10.615
ENCANYISSADA1a,747.548,109,94,77,67.893,1.817,10.365
ENCANYISSADA1a,747.618,114,97,79,68.851,2.302,10.86
ENCANYISSADA1a,747.688,118,101,83,69.97,2.243,10.546
ENCANYISSADA1a,747.758,115,100,82,69.595,1.52,10.453
ENCANYISSADA1a,747.829,108,93,78,67.608,2.301,9.308
ENCANYISSADA1a,747.899,112,96,78,68.516,1.94,10.856
ENCANYISSADA1a,747.969,106,90,72,66.766,2.022,11.381
ENCANYISSADA1a,748.039,111,93,73,67.747,2.28,12.455
ENCANYISSADA1a,748.109,116,98,75,69.168,1.521,13.696
ENCANYISSADA1a,748.179,108,90,70,66.865,2.328,12.762
ENCANYISSADA1a,748.249,107,89,70,66.57,2.586,12.26
ENCANYISSADA1a,748.319,112,94,75,68.04,2.497,11.776
ENCANYISSADA1a,748.389,108,93,75,67.599,1.593,11.022
ENCANYISSADA1a,748.459,96,83,67,64.467,1.388,10.534
ENCANYISSADA1a,748.529,92,79,65,63.193,1.96,9.637
ENCANYISSADA1a,748.599,98,84,71,64.846,2.549,8.711
ENCANYISSADA1a,748.669,99,84,72,64.904,3.209,8.208
ENCANYISSADA1a,748.739,102,84,70,65.062,3.928,9.692
ENCANYISSADA1a,748.809,110,91,75,67.225,3.646,10.39
ENCANYISSADA1a,748.879,112,94,80,68.055,3.658,8.944
ENCANYISSADA1a,748.949,114,97,82,68.86,2.987,9.204
ENCANYISSADA1a,749.019,112,95,79,68.286,2.796,9.899
