CoreID,Sample,Red,Green,Blue,l,a,b
PANISSOS_BIS_a,243.205,150,111,89,73.63,8.58,13.603
PANISSOS_BIS_a,243.275,152,110,88,73.511,9.584,13.925
PANISSOS_BIS_a,243.345,151,109,86,73.252,9.438,14.543
PANISSOS_BIS_a,243.416,146,106,85,72.391,9.353,13.61
PANISSOS_BIS_a,243.486,148,107,85,72.694,9.423,14.127
PANISSOS_BIS_a,243.556,149,107,83,72.734,9.343,15.279
PANISSOS_BIS_a,243.626,147,107,84,72.646,8.896,14.583
PANISSOS_BIS_a,243.696,144,105,84,72.083,9.079,13.623
PANISSOS_BIS_a,243.766,147,106,83,72.431,9.273,14.762
PANISSOS_BIS_a,243.836,148,109,85,73.114,8.274,14.84
PANISSOS_BIS_a,243.906,142,105,85,71.993,8.625,12.929
PANISSOS_BIS_a,243.976,136,100,82,70.613,8.967,12.209
PANISSOS_BIS_a,244.046,138,99,80,70.482,9.83,13.098
PANISSOS_BIS_a,244.116,144,103,82,71.647,9.847,13.976
PANISSOS_BIS_a,244.186,148,107,82,72.686,8.817,15.744
PANISSOS_BIS_a,244.256,149,107,82,72.732,9.141,15.822
PANISSOS_BIS_a,244.326,149,107,84,72.737,9.544,14.74
PANISSOS_BIS_a,244.396,147,108,84,72.856,8.32,14.94
PANISSOS_BIS_a,244.466,147,108,84,72.856,8.32,14.94
PANISSOS_BIS_a,244.536,147,109,85,73.069,7.95,14.762
PANISSOS_BIS_a,244.606,150,110,86,73.415,8.549,14.818
PANISSOS_BIS_a,244.676,149,110,85,73.367,8.028,15.271
PANISSOS_BIS_a,244.746,151,111,85,73.664,8.105,15.777
PANISSOS_BIS_a,244.816,152,113,87,74.125,7.7,15.494
PANISSOS_BIS_a,244.887,150,111,86,73.622,7.984,15.17
PANISSOS_BIS_a,244.957,149,110,86,73.37,8.228,14.741
PANISSOS_BIS_a,245.027,151,111,87,73.67,8.502,14.72
PANISSOS_BIS_a,245.097,148,110,86,73.325,7.906,14.663
PANISSOS_BIS_a,245.167,147,109,87,73.074,8.352,13.705
PANISSOS_BIS_a,245.237,149,111,88,73.583,8.061,14.044
PANISSOS_BIS_a,245.307,149,112,87,73.786,7.3,14.916
PANISSOS_BIS_a,245.377,144,108,85,72.722,7.543,14.17
PANISSOS_BIS_a,245.447,148,110,87,73.328,8.106,14.137
PANISSOS_BIS_a,245.517,150,113,88,74.039,7.26,14.819
